78,3,1,0,0,0,2,1,0,0,1,1,1,0
79,2,1,1,0,2,3,1,0,0,3,0,2,1
80,3,0,5,0,0,2,1,0,0,1,1,1,1
81,3,1,4,0,0,2,1,0,0,1,1,1,0
82,3,1,5,0,0,2,1,0,0,1,1,1,1
83,3,0,0,0,0,1,3,0,0,1,1,1,1
84,1,1,5,0,0,4,1,0,0,1,1,1,0
85,2,0,3,0,0,2,1,0,0,1,1,1,1
86,3,0,5,3,0,3,1,0,0,4,0,1,1
87,3,1,3,1,3,4,1,0,0,5,0,1,0
88,3,1,0,0,0,2,1,0,0,1,1,1,0
89,1,0,4,3,2,4,1,3,1,6,0,1,1
90,3,1,4,0,0,2,1,0,0,1,1,1,0
91,3,1,5,0,0,2,1,0,0,1,1,1,0
92,3,1,4,0,0,1,1,0,0,1,1,1,0
93,1,1,6,1,0,4,1,5,1,2,0,1,0
94,3,1,5,1,2,3,1,0,0,4,0,1,0
95,3,1,6,0,0,1,1,0,0,1,1,1,0
96,3,1,0,0,0,2,1,0,0,1,1,1,0
97,1,1,7,0,0,4,2,1,1,1,1,1,0
98,1,1,4,0,1,4,2,4,1,2,0,1,1
99,2,0,5,0,1,3,1,0,0,2,0,1,1
100,2,1,5,1,0,3,1,0,0,2,0,1,0
101,3,0,5,0,0,1,1,0,0,1,1,1,0
102,3,1,0,0,0,1,1,0,0,1,1,1,0
103,1,1,4,0,1,4,1,4,1,2,0,1,0
104,3,1,5,0,0,2,1,0,0,1,1,1,0
105,3,1,6,2,0,1,1,0,0,3,0,1,0
106,3,1,5,0,0,1,1,0,0,1,1,1,0
107,3,0,4,0,0,1,1,0,0,1,1,1,1
108,3,1,0,0,0,1,1,0,0,1,1,1,1
109,3,1,6,0,0,1,1,0,0,1,1,1,0
110,3,0,0,1,0,3,3,0,0,2,0,1,1
111,1,1,6,0,0,4,1,3,2,1,1,1,0
112,3,0,3,1,0,2,2,0,0,2,0,1,0
113,3,1,4,0,0,2,1,0,0,1,1,1,0
114,3,0,4,1,0,2,1,0,0,2,0,1,0
115,3,0,3,0,0,2,2,0,0,1,1,1,0
116,3,1,4,0,0,1,1,0,0,1,1,1,0
117,3,1,7,0,0,1,3,0,0,1,1,1,0
118,2,1,5,1,0,3,1,0,0,2,0,1,0
119,1,1,4,0,1,4,2,2,1,2,0,1,0
120,3,0,1,4,2,4,1,0,0,7,0,1,0
121,2,1,4,2,0,4,1,0,0,3,0,1,0
122,3,1,0,0,0,2,1,0,0,1,1,1,0
123,2,1,5,1,0,3,2,0,0,2,0,1,0
124,2,0,5,0,0,2,1,5,2,1,1,1,1
125,1,1,6,0,1,4,1,4,1,2,0,1,0
126,3,1,2,1,0,2,2,0,0,2,0,2,1
127,3,1,0,0,0,1,3,0,0,1,1,1,0
128,3,1,4,0,0,1,1,0,0,1,1,1,1
129,3,0,0,1,1,3,2,5,1,3,0,1,1
130,3,1,6,0,0,1,1,0,0,1,1,1,0
131,3,1,5,0,0,1,2,0,0,1,1,1,0
132,3,1,4,0,0,1,1,0,0,1,1,1,0
133,3,0,6,1,0,2,1,0,0,2,0,1,0
134,2,0,5,1,0,3,1,0,0,2,0,1,1
135,2,1,4,0,0,2,1,0,0,1,1,1,0
136,2,1,4,0,0,3,2,0,0,1,1,1,0
137,1,0,4,0,2,3,1,4,1,3,0,1,1
138,1,1,6,1,0,4,1,3,2,2,0,1,0
139,3,1,3,0,0,2,1,0,0,1,1,1,0
140,1,1,4,0,0,4,2,2,2,1,1,1,0
141,3,0,0,0,2,3,2,0,0,3,0,1,0
142,3,0,4,0,0,1,1,0,0,1,1,1,1
143,3,0,4,1,0,3,1,0,0,2,0,1,1
144,3,1,4,0,0,1,3,0,0,1,1,1,0
145,2,1,3,0,0,2,1,0,0,1,1,1,0
146,2,1,4,1,1,4,1,0,0,3,0,1,0
147,3,1,5,0,0,1,1,0,0,1,1,1,1
148,3,0,2,2,2,4,1,0,0,5,0,1,0
149,2,1,6,0,2,3,1,6,1,3,0,1,0
150,2,1,6,0,0,2,1,0,0,1,1,2,0
151,2,1,6,0,0,2,1,0,0,1,1,2,0
152,1,0,4,1,0,4,1,3,1,2,0,1,1
153,3,1,6,0,0,2,1,0,0,1,1,1,0
154,3,1,6,0,2,2,1,0,0,3,0,1,0
155,3,1,0,0,0,1,1,0,0,1,1,1,0
156,1,1,6,0,1,4,2,0,0,2,0,1,0
157,3,0,3,0,0,1,3,0,0,1,1,1,1
158,3,1,5,0,0,2,1,0,0,1,1,1,0
159,3,1,0,0,0,2,1,0,0,1,1,1,0
160,3,1,0,8,2,4,1,0,0,11,0,2,0
161,3,1,6,0,1,3,1,0,0,2,0,1,0
162,2,0,6,0,0,3,1,0,0,1,1,1,1
163,3,1,5,0,0,1,1,0,0,1,1,1,0
164,3,1,3,0,0,2,1,0,0,1,1,1,0
165,3,1,1,4,1,4,1,0,0,6,0,2,0
166,3,1,2,0,2,3,1,0,0,3,0,2,1
167,1,0,0,0,1,4,1,5,1,2,0,1,1
168,3,0,6,1,4,3,1,0,0,6,0,1,0
169,1,1,0,0,0,3,1,0,0,1,1,1,0
170,3,1,5,0,0,4,1,0,0,1,1,1,0
171,1,1,7,0,0,4,1,2,1,1,1,1,0
172,3,1,1,4,1,3,3,0,0,6,0,2,0
173,3,0,1,1,1,2,1,0,0,3,0,1,1
174,3,1,4,0,0,1,1,0,0,1,1,1,0
175,1,1,6,0,0,3,2,1,1,1,1,1,0
176,3,1,3,1,1,1,1,0,0,3,0,1,0
177,3,1,0,3,1,3,1,0,0,5,0,2,0
178,1,0,6,0,0,3,2,3,1,1,1,1,0
179,2,1,5,0,0,2,1,0,0,1,1,1,0
180,3,1,6,0,0,0,1,0,0,1,1,1,0
181,3,0,0,8,2,4,1,0,0,11,0,1,0
182,2,1,0,0,0,3,2,0,0,1,1,1,0
183,3,1,2,4,2,4,1,0,0,7,0,2,0
184,2,1,1,2,1,4,1,6,1,4,0,2,1
185,3,0,1,0,2,3,1,0,0,3,0,1,1
186,1,1,0,0,0,4,1,1,1,1,1,1,0
187,3,0,0,1,0,3,3,0,0,2,0,1,1
188,1,1,6,0,0,3,1,0,0,1,1,1,1
189,3,1,6,1,1,3,3,0,0,3,0,1,0
190,3,1,6,0,0,1,1,0,0,1,1,1,0
191,2,0,5,0,0,2,1,0,0,1,1,1,1
192,2,1,4,0,0,2,1,0,0,1,1,1,0
193,3,0,4,1,0,1,1,0,0,2,0,1,1
194,2,1,1,1,1,3,1,6,1,3,0,2,1
195,1,0,6,0,0,3,2,2,1,1,1,1,1
196,1,0,6,0,0,4,2,2,2,1,1,1,1
197,3,1,0,0,0,1,3,0,0,1,1,1,0
198,3,1,6,0,1,2,1,0,0,2,0,1,0
199,3,0,0,0,0,1,3,0,0,1,1,1,1
200,2,0,4,0,0,2,1,0,0,1,1,1,0
201,3,1,5,0,0,2,1,0,0,1,1,1,0
202,3,1,0,8,2,4,1,0,0,11,0,1,0
203,3,1,5,0,0,1,1,0,0,1,1,1,0
204,3,1,6,0,0,1,2,0,0,1,1,1,0
205,3,1,3,0,0,2,1,0,0,1,1,1,1
206,3,0,1,0,1,2,1,7,1,2,0,1,0
207,3,1,5,1,0,3,1,0,0,2,0,1,0
208,3,1,5,0,0,3,2,0,0,1,1,1,1
209,3,0,3,0,0,1,3,0,0,1,1,1,1
210,1,1,6,0,0,3,2,1,1,1,1,1,1
211,3,1,4,0,0,1,1,0,0,1,1,1,0
212,2,0,5,0,0,3,1,0,0,1,1,1,1
213,3,1,4,0,0,1,1,0,0,1,1,1,0
214,2,1,5,0,0,2,1,0,0,1,1,1,0
215,3,1,0,1,0,1,3,0,0,2,0,1,0
216,1,0,5,1,0,4,2,4,1,2,0,1,1
217,3,0,5,0,0,1,1,0,0,1,1,1,1
218,2,1,6,1,0,3,1,0,0,2,0,1,0
219,1,0,5,0,0,4,2,4,1,1,1,1,1
220,2,1,5,0,0,2,1,0,0,1,1,1,0
221,3,1,3,0,0,2,1,0,0,1,1,1,1
222,2,1,5,0,0,2,1,0,0,1,1,1,0
223,3,1,6,0,0,2,1,0,0,1,1,1,0
224,3,1,0,0,0,1,1,0,0,1,1,1,0
225,1,1,6,1,0,4,1,3,2,2,0,1,1
226,3,1,4,0,0,2,1,0,0,1,1,1,0
227,2,1,4,0,0,2,1,0,0,1,1,1,1
228,3,1,4,0,0,1,1,0,0,1,1,1,0
229,2,1,3,0,0,2,1,0,0,1,1,1,0
230,3,0,0,3,1,3,1,0,0,5,0,1,0
231,1,0,5,1,0,4,1,3,2,2,0,1,1
232,3,1,5,0,0,1,1,0,0,1,1,1,0
233,2,1,6,0,0,2,1,0,0,1,1,1,0
234,3,0,1,4,2,4,1,0,0,7,0,1,1
235,2,1,4,0,0,2,1,0,0,1,1,1,0
236,3,0,0,0,0,1,1,0,0,1,1,1,0
237,2,1,6,1,0,3,1,0,0,2,0,1,0
238,2,0,2,0,2,3,1,0,0,3,0,1,1
239,2,1,4,0,0,2,1,0,0,1,1,1,0
240,2,1,5,0,0,2,1,0,0,1,1,1,0
241,3,0,0,1,0,2,2,0,0,2,0,1,0
242,3,0,0,1,0,3,3,0,0,2,0,1,1
243,2,1,5,0,0,2,1,0,0,1,1,1,0
244,3,1,4,0,0,1,1,0,0,1,1,1,0
245,3,1,5,0,0,1,2,0,0,1,1,1,0
246,1,1,6,2,0,4,3,3,2,3,0,2,0
247,3,0,4,0,0,1,1,0,0,1,1,1,0
248,2,0,4,0,2,2,1,0,0,3,0,1,1
249,1,1,6,1,1,4,1,4,1,3,0,1,1
250,2,1,6,1,0,3,1,0,0,2,0,2,0
251,3,1,0,0,0,1,1,0,0,1,1,1,0
252,3,0,5,1,1,2,1,7,1,3,0,1,0
253,1,1,7,0,0,3,1,3,2,1,1,1,0
254,3,1,5,1,0,3,1,0,0,2,0,1,0
255,3,0,6,0,2,3,1,0,0,3,0,1,0
256,3,0,5,0,2,3,2,0,0,3,0,1,1
257,1,0,0,0,0,4,2,0,0,1,1,1,1
258,1,0,5,0,0,4,1,2,2,1,1,1,1
259,1,0,5,0,0,4,2,0,0,1,1,1,1
260,2,0,6,0,1,3,1,0,0,2,0,1,1
261,3,1,0,0,0,1,3,0,0,1,1,1,0
262,3,1,1,4,2,4,1,0,0,7,0,2,1
263,1,1,6,1,1,4,1,5,1,3,0,1,0
264,1,1,6,0,0,0,1,2,2,1,1,1,0
265,3,0,0,0,0,1,3,0,0,1,1,1,0
266,2,1,6,0,0,2,1,0,0,1,1,1,0
267,3,1,3,4,1,4,1,0,0,6,0,1,0
268,3,1,4,1,0,1,1,0,0,2,0,1,1
269,1,0,6,0,1,4,1,3,2,2,0,1,1
270,1,0,5,0,0,4,1,3,2,1,1,1,1
271,1,1,0,0,0,3,1,0,0,1,1,1,0
272,3,1,4,0,0,0,1,0,0,1,1,1,1
273,2,0,6,0,1,3,1,0,0,2,0,1,1
274,1,1,6,0,1,3,2,3,2,2,0,1,0
275,3,0,0,0,0,1,3,0,0,1,1,1,1
276,1,0,7,1,0,4,1,4,1,2,0,1,1
277,3,0,6,0,0,1,1,0,0,1,1,1,0
278,2,1,0,0,0,0,1,0,0,1,1,1,0
279,3,1,2,4,1,3,3,0,0,6,0,2,0
280,3,0,5,1,1,3,1,0,0,3,0,1,1
281,3,1,7,0,0,1,3,0,0,1,1,1,0
282,3,1,5,0,0,1,1,0,0,1,1,1,0
283,3,1,3,0,0,2,1,0,0,1,1,1,0
284,3,1,4,0,0,2,1,0,0,1,1,1,1
285,1,1,0,0,0,3,1,1,1,1,1,1,0
286,3,1,5,0,0,2,2,0,0,1,1,1,0
287,3,1,5,0,0,2,1,0,0,1,1,1,1
288,3,1,4,0,0,1,1,0,0,1,1,1,0
289,2,1,6,0,0,2,1,0,0,1,1,1,1
290,3,0,4,0,0,1,3,0,0,1,1,1,1
291,1,0,5,0,0,4,1,0,0,1,1,1,1
292,1,0,4,1,0,4,2,2,1,2,0,1,1
293,2,1,6,0,0,2,2,0,0,1,1,1,0
294,3,0,4,0,0,2,1,0,0,1,1,1,0
295,3,1,4,0,0,1,1,0,0,1,1,1,0
296,1,1,0,0,0,3,2,0,0,1,1,1,0
297,3,1,4,0,0,1,2,0,0,1,1,1,0
298,1,0,1,1,2,4,1,3,1,4,0,1,0
299,1,1,0,0,0,3,1,3,2,1,1,1,1
300,1,0,6,0,1,4,2,2,1,2,0,1,1
301,3,0,0,0,0,1,3,0,0,1,1,1,1
302,3,1,0,2,0,3,3,0,0,3,0,1,1
303,3,1,4,0,0,0,1,0,0,1,1,1,0
304,2,0,0,0,0,2,3,5,2,1,1,1,1
305,3,1,0,0,0,2,1,0,0,1,1,1,0
306,1,1,1,1,2,4,1,3,1,4,0,2,1
307,1,0,0,0,0,4,2,0,0,1,1,1,1
308,1,0,3,1,0,4,2,3,1,2,0,1,1
309,2,1,5,1,0,3,2,0,0,2,0,1,0
310,1,0,5,0,0,4,2,5,1,1,1,1,1
311,1,0,4,0,0,4,2,3,1,1,1,1,1
312,1,0,3,2,2,4,2,2,1,5,0,1,1
313,2,0,5,1,1,3,1,0,0,3,0,1,0
314,3,1,5,0,0,1,1,0,0,1,1,1,0
315,2,1,6,1,1,3,1,0,0,3,0,1,0
316,3,0,5,0,0,1,1,0,0,1,1,1,1
317,2,0,4,1,0,3,1,0,0,2,0,1,1
318,2,1,6,0,0,2,1,0,0,1,1,2,0
319,1,0,5,0,2,4,1,3,1,3,0,1,1
320,1,0,6,1,1,4,2,5,1,3,0,1,1
321,3,1,4,0,0,1,1,0,0,1,1,1,0
322,3,1,5,0,0,1,1,0,0,1,1,1,0
323,2,0,5,0,0,2,3,0,0,1,1,1,1
324,2,0,4,1,1,3,1,0,0,3,0,1,1
325,3,1,0,8,2,4,1,0,0,11,0,1,0
326,1,0,6,0,0,4,2,3,1,1,1,1,1
327,3,1,7,0,0,1,1,0,0,1,1,1,0
328,2,0,6,0,0,2,1,0,0,1,1,1,1
329,3,0,5,1,1,3,1,0,0,3,0,1,1
330,1,0,3,0,1,4,2,2,1,2,0,1,1
331,3,0,0,2,0,3,3,0,0,3,0,1,1
332,1,1,6,0,0,3,1,3,2,1,1,1,0
333,1,1,6,0,1,4,1,3,2,2,0,1,0
334,3,1,3,2,0,3,1,0,0,3,0,1,0
335,1,0,0,1,0,4,1,0,0,2,0,1,1
336,3,1,0,0,0,1,1,0,0,1,1,1,0
337,1,1,5,1,0,4,1,3,1,2,0,1,0
338,1,0,6,0,0,4,2,5,1,1,1,1,1
339,3,1,6,0,0,2,1,0,0,1,1,1,1
340,1,1,6,0,0,4,1,0,0,1,1,1,0
341,2,1,1,1,1,3,1,6,1,3,0,2,1
342,1,0,4,3,2,4,1,3,1,6,0,1,1
343,2,1,5,0,0,2,1,0,0,1,1,1,0
344,2,1,4,0,0,2,1,0,0,1,1,1,0
345,2,1,6,0,0,2,1,0,0,1,1,1,0
346,2,0,4,0,0,2,1,6,1,1,1,1,1
347,2,0,6,0,0,2,1,0,0,1,1,1,1
348,3,0,0,1,0,3,1,0,0,2,0,1,1
349,3,1,1,1,1,3,1,0,0,3,0,2,1
350,3,1,6,0,0,2,1,0,0,1,1,1,0
351,3,1,4,0,0,2,1,0,0,1,1,1,0
352,1,1,0,0,0,4,1,3,2,1,1,1,0
353,3,1,3,1,1,1,2,0,0,3,0,1,0
354,3,1,4,1,0,3,1,0,0,2,0,1,0
355,3,1,0,0,0,1,2,0,0,1,1,1,0
356,3,1,5,0,0,2,1,0,0,1,1,1,0
357,1,0,4,0,1,4,1,5,1,2,0,1,1
358,2,0,6,0,0,2,1,0,0,1,1,1,0
359,3,0,0,0,0,1,3,0,0,1,1,1,1
360,3,0,0,0,0,1,3,0,0,1,1,1,1
361,3,1,6,1,4,3,1,0,0,6,0,1,0
362,2,1,5,1,0,3,2,0,0,2,0,1,0
363,3,0,6,0,1,2,2,0,0,2,0,1,0
364,3,1,5,0,0,1,1,0,0,1,1,1,0
365,3,1,0,1,0,3,3,0,0,2,0,1,0
366,3,1,5,0,0,1,1,0,0,1,1,1,0
367,1,0,6,1,0,4,2,4,1,2,0,1,1
368,3,0,0,0,0,1,2,0,0,1,1,1,1
369,3,0,0,0,0,1,3,0,0,1,1,1,1
370,1,0,4,0,0,4,2,2,1,1,1,1,1
371,1,1,4,1,0,4,2,5,1,2,0,1,1
372,3,1,3,1,0,1,1,0,0,2,0,1,0
373,3,1,4,0,0,2,1,0,0,1,1,1,0
374,1,1,4,0,0,4,2,0,0,1,1,1,0
375,3,0,1,3,1,3,1,0,0,5,0,1,0
376,1,0,0,1,0,4,2,0,0,2,0,1,1
377,3,0,4,0,0,1,1,0,0,1,1,1,1
378,1,1,5,0,2,4,2,3,2,3,0,1,0
379,3,1,4,0,0,1,2,0,0,1,1,1,0
380,3,1,4,0,0,1,1,0,0,1,1,1,0
381,1,0,6,0,0,4,2,0,0,1,1,1,1
382,3,0,1,0,2,3,2,0,0,3,0,1,1
383,3,1,5,0,0,1,1,0,0,1,1,1,0
384,1,0,5,1,0,4,1,0,0,2,0,1,1
385,3,1,0,0,0,1,1,0,0,1,1,1,0
386,2,1,3,0,0,4,1,0,0,1,1,1,0
387,3,1,1,5,2,4,1,0,0,8,0,2,0
388,2,0,6,0,0,2,1,0,0,1,1,1,1
389,3,1,0,0,0,1,3,0,0,1,1,1,0
390,2,0,3,0,0,2,2,0,0,1,1,1,1
391,1,1,6,1,2,4,1,2,2,4,0,1,1
392,3,1,4,0,0,1,1,0,0,1,1,1,1
393,3,1,5,2,0,1,1,0,0,3,0,1,0
394,1,0,4,1,0,4,2,4,1,2,0,1,1
395,3,0,4,0,2,3,1,7,1,3,0,1,1
396,3,1,4,0,0,1,1,0,0,1,1,1,0
397,3,0,5,0,0,1,1,0,0,1,1,1,0
398,2,1,6,0,0,3,1,0,0,1,1,1,0
399,2,1,4,0,0,2,1,0,0,1,1,2,0
400,2,0,5,0,0,2,1,0,0,1,1,1,1
401,3,1,6,0,0,1,1,0,0,1,1,1,1
402,3,1,5,0,0,2,1,0,0,1,1,1,0
403,3,0,4,1,0,2,1,0,0,2,0,1,0
404,3,1,5,1,0,3,1,0,0,2,0,1,0
405,3,0,4,0,0,2,1,0,0,1,1,1,0
406,2,1,5,1,0,3,1,0,0,2,0,1,0
407,3,1,6,0,0,1,1,0,0,1,1,1,0
408,2,1,1,1,1,3,1,0,0,3,0,2,1
409,3,1,4,0,0,1,1,0,0,1,1,1,0
410,3,0,0,3,1,3,1,0,0,5,0,1,0
411,3,1,0,0,0,1,1,0,0,1,1,1,0
412,3,1,0,0,0,1,3,0,0,1,1,1,0
413,1,0,5,1,0,4,3,3,2,2,0,1,1
414,2,1,0,0,0,0,1,0,0,1,1,1,0
415,3,1,6,0,0,1,1,0,0,1,1,1,1
416,3,0,0,0,0,2,1,0,0,1,1,1,0
417,2,0,5,1,1,4,1,0,0,3,0,1,1
418,2,0,3,0,2,2,1,0,0,3,0,1,1
419,2,1,5,0,0,2,1,0,0,1,1,1,0
420,3,0,2,0,2,3,1,0,0,3,0,1,0
421,3,1,0,0,0,1,2,0,0,1,1,1,0
422,3,1,4,0,0,1,3,0,0,1,1,1,0
423,3,1,5,0,0,1,1,0,0,1,1,1,0
424,3,0,5,1,1,2,1,0,0,3,0,1,0
425,3,1,3,1,1,3,1,0,0,3,0,1,0
426,3,1,0,0,0,1,1,0,0,1,1,1,0
427,2,0,5,1,0,3,1,0,0,2,0,1,1
428,2,0,4,0,0,3,1,0,0,1,1,1,1
429,3,1,0,0,0,1,3,0,0,1,1,1,0
430,3,1,5,0,0,2,1,5,1,1,1,1,1
431,1,1,5,0,0,3,1,3,1,1,1,1,1
432,3,0,0,1,0,3,1,0,0,2,0,1,1
433,2,0,6,1,0,3,1,0,0,2,0,1,1
434,3,1,3,0,0,1,1,0,0,1,1,1,0
435,1,1,6,1,0,4,1,5,1,2,0,1,0
436,1,0,3,1,2,4,1,2,2,4,0,1,1
437,3,0,4,2,2,4,1,0,0,5,0,1,0
438,2,0,4,2,3,3,1,0,0,6,0,1,1
439,1,1,7,1,4,4,1,3,1,6,0,1,0
440,2,1,5,0,0,2,1,0,0,1,1,1,0
441,2,0,6,1,1,3,1,0,0,3,0,1,1
442,3,1,4,0,0,2,1,0,0,1,1,1,0
443,3,1,4,1,0,1,1,0,0,2,0,1,0
444,2,0,5,0,0,2,1,0,0,1,1,1,1
445,3,1,0,0,0,2,1,0,0,1,1,1,1
446,1,1,1,0,2,4,1,1,1,3,0,2,1
447,2,0,3,0,1,3,1,0,0,2,0,1,1
448,1,1,5,0,0,3,1,0,0,1,1,1,1
449,3,0,1,2,1,3,2,0,0,4,0,1,1
450,1,1,6,0,0,3,1,3,2,1,1,3,1
451,2,1,6,1,2,3,1,0,0,4,0,1,0
452,3,1,0,1,0,3,1,0,0,2,0,1,0
453,1,1,5,0,0,3,2,3,2,1,1,1,0
454,1,1,6,1,0,4,2,3,2,2,0,1,1
455,3,1,0,0,0,2,1,0,0,1,1,1,0
456,3,1,5,0,0,1,2,0,0,1,1,1,1
457,1,1,7,0,0,3,1,5,1,1,1,1,0
458,1,0,0,1,0,4,1,4,1,2,0,1,1
459,2,0,6,0,0,2,1,0,0,1,1,1,1
460,3,1,0,0,0,1,3,0,0,1,1,1,0
461,1,1,6,0,0,3,1,5,1,1,1,1,1
462,3,1,5,0,0,2,1,0,0,1,1,1,0
463,1,1,6,0,0,4,1,5,1,1,1,1,0
464,2,1,6,0,0,2,1,0,0,1,1,1,0
465,3,1,0,0,0,2,1,0,0,1,1,1,0
466,3,1,6,0,0,1,1,0,0,1,1,1,0
467,2,1,0,0,0,0,1,0,0,1,1,1,0
468,1,1,6,0,0,3,1,0,0,1,1,1,0
469,3,1,0,0,0,1,3,0,0,1,1,1,0
470,3,0,1,2,1,3,2,0,0,4,0,1,1
471,3,1,0,0,0,1,1,0,0,1,1,1,0
472,3,1,6,0,0,2,1,0,0,1,1,1,0
473,2,0,5,1,2,3,1,0,0,4,0,1,1
474,2,0,4,0,0,2,2,0,0,1,1,1,1
475,3,0,4,0,0,2,1,0,0,1,1,1,0
476,1,1,0,0,0,4,1,1,1,1,1,1,0
477,2,1,5,1,0,3,1,0,0,2,0,1,0
478,3,1,5,1,0,1,1,0,0,2,0,1,0
479,3,1,4,0,0,1,1,0,0,1,1,1,0
480,3,0,1,0,1,2,1,0,0,2,0,1,1
481,3,1,2,5,2,4,1,0,0,8,0,2,0
482,2,1,0,0,0,0,1,0,0,1,1,1,0
483,3,1,6,0,0,2,1,0,0,1,1,1,0
484,3,0,7,0,0,2,1,0,0,1,1,1,1
485,1,1,4,1,0,4,2,2,1,2,0,1,1
486,3,0,0,3,1,3,1,0,0,5,0,1,0
487,1,0,5,1,0,4,1,3,2,2,0,1,1
488,1,1,6,0,0,3,2,2,1,1,1,1,0
489,3,1,5,0,0,2,1,0,0,1,1,1,0
490,3,1,2,1,1,3,1,0,0,3,0,2,1
491,3,1,0,1,0,3,1,0,0,2,0,1,0
492,3,1,4,0,0,1,1,0,0,1,1,1,0
493,1,1,6,0,0,3,1,3,1,1,1,1,0
494,1,1,7,0,0,4,2,0,0,1,1,1,0
495,3,1,4,0,0,2,1,0,0,1,1,1,0
496,3,1,0,0,0,2,2,0,0,1,1,1,0
497,1,0,6,1,0,4,2,4,1,2,0,1,1
498,3,1,0,0,0,3,1,0,0,1,1,1,0
499,1,0,4,1,2,4,1,3,1,4,0,1,0
500,3,1,4,0,0,1,1,0,0,1,1,1,0
